event,baseline,source_group,brier,judge_panel
affect_acknowledgement,conditional_profile,active_passive_voice,0.16960842347070934,without_MiniMax-M3
affect_acknowledgement,conditional_profile,all_different_constraint,0.1837587475814883,without_MiniMax-M3
affect_acknowledgement,conditional_profile,apostrophe_possession,0.14306597085924794,without_MiniMax-M3
affect_acknowledgement,conditional_profile,binary_place_value,0.1972670958305009,without_MiniMax-M3
affect_acknowledgement,conditional_profile,binary_search_interval,0.1366232555840362,without_MiniMax-M3
affect_acknowledgement,conditional_profile,boyles_law,0.116970291090932,without_MiniMax-M3
affect_acknowledgement,conditional_profile,chemical_equation_balance,0.12057166641312833,without_MiniMax-M3
affect_acknowledgement,conditional_profile,contrast_connective,0.19079453690010836,without_MiniMax-M3
affect_acknowledgement,conditional_profile,direct_speech_punctuation,0.11967451554200573,without_MiniMax-M3
affect_acknowledgement,conditional_profile,exclusive_or,0.09898427369996551,without_MiniMax-M3
affect_acknowledgement,conditional_profile,exponent_product,0.13669152351226738,without_MiniMax-M3
affect_acknowledgement,conditional_profile,factorial_counting,0.1010752355933529,without_MiniMax-M3
affect_acknowledgement,conditional_profile,figurative_metaphor,0.15257840245666746,without_MiniMax-M3
affect_acknowledgement,conditional_profile,half_life,0.08728165620355004,without_MiniMax-M3
affect_acknowledgement,conditional_profile,homophone_selection,0.12864594201985874,without_MiniMax-M3
affect_acknowledgement,conditional_profile,kinetic_energy,0.11233277399163584,without_MiniMax-M3
affect_acknowledgement,conditional_profile,least_common_multiple,0.19418958907042042,without_MiniMax-M3
affect_acknowledgement,conditional_profile,loop_accumulation,0.15846615042035297,without_MiniMax-M3
affect_acknowledgement,conditional_profile,median,0.20617345028765457,without_MiniMax-M3
affect_acknowledgement,conditional_profile,parallel_structure,0.15525679882712953,without_MiniMax-M3
affect_acknowledgement,conditional_profile,photosynthesis_inputs,0.2120409068827962,without_MiniMax-M3
affect_acknowledgement,conditional_profile,pigeonhole_principle,0.11865202822084717,without_MiniMax-M3
affect_acknowledgement,conditional_profile,pressure,0.12202356615693777,without_MiniMax-M3
affect_acknowledgement,conditional_profile,pythagorean_length,0.12984679255668483,without_MiniMax-M3
affect_acknowledgement,conditional_profile,rectangular_prism_volume,0.16133240454015838,without_MiniMax-M3
affect_acknowledgement,conditional_profile,relative_clause_attachment,0.12004134233191603,without_MiniMax-M3
affect_acknowledgement,conditional_profile,sampling_frame_bias,0.1158137898112308,without_MiniMax-M3
affect_acknowledgement,conditional_profile,signed_integer_addition,0.15480209530146927,without_MiniMax-M3
affect_acknowledgement,conditional_profile,triangle_area,0.14429016666859268,without_MiniMax-M3
affect_acknowledgement,conditional_profile,trophic_energy_transfer,0.08904724906362617,without_MiniMax-M3
affect_acknowledgement,conditional_profile,turning_moment,0.12158189683655293,without_MiniMax-M3
affect_acknowledgement,conditional_profile,weighted_graph_path,0.13191800457109398,without_MiniMax-M3
affect_acknowledgement,context,active_passive_voice,0.19390136991325752,without_MiniMax-M3
affect_acknowledgement,context,all_different_constraint,0.2132677296920437,without_MiniMax-M3
affect_acknowledgement,context,apostrophe_possession,0.16032663352077312,without_MiniMax-M3
affect_acknowledgement,context,binary_place_value,0.20887952323868997,without_MiniMax-M3
affect_acknowledgement,context,binary_search_interval,0.14428288713759962,without_MiniMax-M3
affect_acknowledgement,context,boyles_law,0.16632678652526542,without_MiniMax-M3
affect_acknowledgement,context,chemical_equation_balance,0.16275062776211713,without_MiniMax-M3
affect_acknowledgement,context,contrast_connective,0.1708184102177355,without_MiniMax-M3
affect_acknowledgement,context,direct_speech_punctuation,0.14956712131052757,without_MiniMax-M3
affect_acknowledgement,context,exclusive_or,0.14231150647000407,without_MiniMax-M3
affect_acknowledgement,context,exponent_product,0.17177403055456597,without_MiniMax-M3
affect_acknowledgement,context,factorial_counting,0.15923914595456923,without_MiniMax-M3
affect_acknowledgement,context,figurative_metaphor,0.1428422538181695,without_MiniMax-M3
affect_acknowledgement,context,half_life,0.096109165668532,without_MiniMax-M3
affect_acknowledgement,context,homophone_selection,0.1713615888404724,without_MiniMax-M3
affect_acknowledgement,context,kinetic_energy,0.1477218169864399,without_MiniMax-M3
affect_acknowledgement,context,least_common_multiple,0.2267874396016612,without_MiniMax-M3
affect_acknowledgement,context,loop_accumulation,0.19619150462217666,without_MiniMax-M3
affect_acknowledgement,context,median,0.21455840703634338,without_MiniMax-M3
affect_acknowledgement,context,parallel_structure,0.2005990986708083,without_MiniMax-M3
affect_acknowledgement,context,photosynthesis_inputs,0.22257754854467965,without_MiniMax-M3
affect_acknowledgement,context,pigeonhole_principle,0.17559375989373155,without_MiniMax-M3
affect_acknowledgement,context,pressure,0.15440861320706595,without_MiniMax-M3
affect_acknowledgement,context,pythagorean_length,0.14733258630012325,without_MiniMax-M3
affect_acknowledgement,context,rectangular_prism_volume,0.18343842878842864,without_MiniMax-M3
affect_acknowledgement,context,relative_clause_attachment,0.16299730825928388,without_MiniMax-M3
affect_acknowledgement,context,sampling_frame_bias,0.1404842616416882,without_MiniMax-M3
affect_acknowledgement,context,signed_integer_addition,0.22198488150208012,without_MiniMax-M3
affect_acknowledgement,context,triangle_area,0.18806210018362873,without_MiniMax-M3
affect_acknowledgement,context,trophic_energy_transfer,0.12054208253896086,without_MiniMax-M3
affect_acknowledgement,context,turning_moment,0.1616320251541002,without_MiniMax-M3
affect_acknowledgement,context,weighted_graph_path,0.17971102489822066,without_MiniMax-M3
affect_acknowledgement,default_profile,active_passive_voice,0.19242481047781343,without_MiniMax-M3
affect_acknowledgement,default_profile,all_different_constraint,0.17553673191354596,without_MiniMax-M3
affect_acknowledgement,default_profile,apostrophe_possession,0.13673672868308726,without_MiniMax-M3
affect_acknowledgement,default_profile,binary_place_value,0.1774346268726848,without_MiniMax-M3
affect_acknowledgement,default_profile,binary_search_interval,0.14212263493517244,without_MiniMax-M3
affect_acknowledgement,default_profile,boyles_law,0.1378377907301984,without_MiniMax-M3
affect_acknowledgement,default_profile,chemical_equation_balance,0.14405914117752375,without_MiniMax-M3
affect_acknowledgement,default_profile,contrast_connective,0.19671142045448156,without_MiniMax-M3
affect_acknowledgement,default_profile,direct_speech_punctuation,0.13533692889443238,without_MiniMax-M3
affect_acknowledgement,default_profile,exclusive_or,0.12291012533893739,without_MiniMax-M3
affect_acknowledgement,default_profile,exponent_product,0.14946739812022863,without_MiniMax-M3
affect_acknowledgement,default_profile,factorial_counting,0.1243127990841334,without_MiniMax-M3
affect_acknowledgement,default_profile,figurative_metaphor,0.1391579486881021,without_MiniMax-M3
affect_acknowledgement,default_profile,half_life,0.07524276508121505,without_MiniMax-M3
affect_acknowledgement,default_profile,homophone_selection,0.1380988920429029,without_MiniMax-M3
