event,baseline,source_group,brier,judge_panel
affect_acknowledgement,conditional_profile,active_passive_voice,0.1756100803350072,without_glm-5.3
affect_acknowledgement,conditional_profile,all_different_constraint,0.1784734156439724,without_glm-5.3
affect_acknowledgement,conditional_profile,apostrophe_possession,0.17390932433058987,without_glm-5.3
affect_acknowledgement,conditional_profile,binary_place_value,0.20155822821665562,without_glm-5.3
affect_acknowledgement,conditional_profile,binary_search_interval,0.1541084035967837,without_glm-5.3
affect_acknowledgement,conditional_profile,boyles_law,0.1299236929655309,without_glm-5.3
affect_acknowledgement,conditional_profile,chemical_equation_balance,0.13786114837355917,without_glm-5.3
affect_acknowledgement,conditional_profile,contrast_connective,0.18385012433395825,without_glm-5.3
affect_acknowledgement,conditional_profile,direct_speech_punctuation,0.1271818710932892,without_glm-5.3
affect_acknowledgement,conditional_profile,exclusive_or,0.11520445190732187,without_glm-5.3
affect_acknowledgement,conditional_profile,exponent_product,0.1514536695887288,without_glm-5.3
affect_acknowledgement,conditional_profile,factorial_counting,0.11333009490246701,without_glm-5.3
affect_acknowledgement,conditional_profile,figurative_metaphor,0.154214718609044,without_glm-5.3
affect_acknowledgement,conditional_profile,half_life,0.10393342485367693,without_glm-5.3
affect_acknowledgement,conditional_profile,homophone_selection,0.1261564940346115,without_glm-5.3
affect_acknowledgement,conditional_profile,kinetic_energy,0.14349962942778527,without_glm-5.3
affect_acknowledgement,conditional_profile,least_common_multiple,0.20632884739031493,without_glm-5.3
affect_acknowledgement,conditional_profile,loop_accumulation,0.16208289759638056,without_glm-5.3
affect_acknowledgement,conditional_profile,median,0.2192421086677434,without_glm-5.3
affect_acknowledgement,conditional_profile,parallel_structure,0.1486637590978937,without_glm-5.3
affect_acknowledgement,conditional_profile,photosynthesis_inputs,0.20515721073882137,without_glm-5.3
affect_acknowledgement,conditional_profile,pigeonhole_principle,0.12994920314162783,without_glm-5.3
affect_acknowledgement,conditional_profile,pressure,0.15729342378910122,without_glm-5.3
affect_acknowledgement,conditional_profile,pythagorean_length,0.14731190360568094,without_glm-5.3
affect_acknowledgement,conditional_profile,rectangular_prism_volume,0.16055806816864632,without_glm-5.3
affect_acknowledgement,conditional_profile,relative_clause_attachment,0.11693315513491438,without_glm-5.3
affect_acknowledgement,conditional_profile,sampling_frame_bias,0.1318894633783333,without_glm-5.3
affect_acknowledgement,conditional_profile,signed_integer_addition,0.15353787609840247,without_glm-5.3
affect_acknowledgement,conditional_profile,triangle_area,0.146169934225447,without_glm-5.3
affect_acknowledgement,conditional_profile,trophic_energy_transfer,0.10652125078879586,without_glm-5.3
affect_acknowledgement,conditional_profile,turning_moment,0.12440229842889217,without_glm-5.3
affect_acknowledgement,conditional_profile,weighted_graph_path,0.14623559933365665,without_glm-5.3
affect_acknowledgement,context,active_passive_voice,0.19746684786325366,without_glm-5.3
affect_acknowledgement,context,all_different_constraint,0.2115690930700082,without_glm-5.3
affect_acknowledgement,context,apostrophe_possession,0.1798792138118231,without_glm-5.3
affect_acknowledgement,context,binary_place_value,0.21599136511652706,without_glm-5.3
affect_acknowledgement,context,binary_search_interval,0.16064338440628154,without_glm-5.3
affect_acknowledgement,context,boyles_law,0.17729756600832297,without_glm-5.3
affect_acknowledgement,context,chemical_equation_balance,0.1802692259136205,without_glm-5.3
affect_acknowledgement,context,contrast_connective,0.16184823543772334,without_glm-5.3
affect_acknowledgement,context,direct_speech_punctuation,0.16176770301043011,without_glm-5.3
affect_acknowledgement,context,exclusive_or,0.156480582040748,without_glm-5.3
affect_acknowledgement,context,exponent_product,0.1878189781921998,without_glm-5.3
affect_acknowledgement,context,factorial_counting,0.17638028373903192,without_glm-5.3
affect_acknowledgement,context,figurative_metaphor,0.14124412244704557,without_glm-5.3
affect_acknowledgement,context,half_life,0.11057791702636852,without_glm-5.3
affect_acknowledgement,context,homophone_selection,0.16573396795884793,without_glm-5.3
affect_acknowledgement,context,kinetic_energy,0.18108342200388866,without_glm-5.3
affect_acknowledgement,context,least_common_multiple,0.2488076985148658,without_glm-5.3
affect_acknowledgement,context,loop_accumulation,0.21228473589104485,without_glm-5.3
